auc_index,Marca_raw,Modelo_raw,value,AnoModelo,lote,leilao_id,details,details_url,score,fipe_Marca,fipe_Modelo,fipe_AnoModelo,fipe_CodigoFipe,fipe_CodigoModelo,fipe_Valor_num,value_fipe_ratio,max_reasonable_value,comparison_status
12,FORD,KA SE 1.0 HA B,14000.0,2018,033,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=33,52.63157894736842,Ford,Ka 1.0 SEL TiVCT Flex 5p,2018,003409-6,6914,40720.0,0.343811394891945,34612.0,ok
13,I,FIAT CRONOS DRIVE1.3AT,39000.0,2023,034,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=34,45.45454545454545,Fiat,ARGO DRIVE 1.0 6V Flex,2023,001494-0,7965,64949.0,0.6004711388935934,55206.65,ok
14,FORD,KA SE 1.0 HA B,12000.0,2018,035,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=35,52.63157894736842,Ford,Ka 1.0 SEL TiVCT Flex 5p,2018,003409-6,6914,40720.0,0.29469548133595286,34612.0,ok
16,RENAULT,KWID INTENS 10MT,13000.0,2019,046,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=46,40.0,Renault,KWID Life 1.0 Flex 12V 5p Mec.,2019,025265-4,8022,33105.0,0.3926899259930524,28139.25,ok
18,FORD,KA SE 1.5 SD B,17000.0,2018,058,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=58,60.0,Ford,EcoSport SE 1.5 12V Flex 5p Aut.,2018,003440-1,8006,60549.0,0.28076433962575764,51466.65,ok
19,RENAULT,SANDERO EXPR 10,17000.0,2018,060,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=60,63.63636363636363,Renault,SANDERO Authentique Flex 1.0 12V 5p,2018,025243-3,7810,38396.0,0.4427544535889155,32636.6,ok
20,RENAULT,SANDERO AUTH 10,10000.0,2018,062,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=62,63.63636363636363,Renault,SANDERO Authentique Flex 1.0 12V 5p,2018,025243-3,7810,38396.0,0.26044379622877384,32636.6,ok
21,RENAULT,LOGAN ZEN10MT,33000.0,2024,063,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=63,55.55555555555556,Renault,LOGAN Life Flex 1.0 12V 4p Mec.,2024,025289-1,8789,62940.0,0.5243088655862727,53499.0,ok
22,RENAULT,SANDERO EXPR 10,23000.0,2018,067,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=67,63.63636363636363,Renault,SANDERO Authentique Flex 1.0 12V 5p,2018,025243-3,7810,38396.0,0.5990207313261798,32636.6,ok
23,FIAT,ARGO DRIVE 1.0,19000.0,2020,080,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=80,100.0,Fiat,ARGO DRIVE 1.0 6V Flex,2020,001494-0,7965,52404.0,0.36256774292038774,44543.4,ok
25,CHEVROLET,ONIX 10MT JOYE,17000.0,2018,085,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=85,44.44444444444444,GM - Chevrolet,ONIX HATCH Joy 1.0 8V Flex 5p Mec.,2018,004473-3,7691,46233.0,0.3677027231631086,39298.049999999996,ok
26,RENAULT,LOGAN EXPR 10,10000.0,2018,086,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=86,55.55555555555556,Renault,LOGAN Authentique Flex 1.0 12V 4p,2018,025242-5,7808,34651.0,0.2885919598279992,29453.35,ok
27,RENAULT,SANDERO AUTH 10,12000.0,2018,107,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=107,63.63636363636363,Renault,SANDERO Authentique Flex 1.0 12V 5p,2018,025243-3,7810,38396.0,0.3125325554745286,32636.6,ok
28,CHEVROLET,ONIX 10MT JOYE,24500.0,2018,114,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=114,44.44444444444444,GM - Chevrolet,ONIX HATCH Joy 1.0 8V Flex 5p Mec.,2018,004473-3,7691,46233.0,0.5299245127938919,39298.049999999996,ok
29,FORD,KA SE 1.0 HA C,22000.0,2020,115,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=115,50.0,Ford,Ka 1.0 S TiVCT Flex 5p,2020,003448-7,8149,48766.0,0.45113398679407785,41451.1,ok
30,FIAT,ARGO 1.0,21000.0,2020,116,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=116,100.0,Fiat,ARGO 1.0 6V Flex,2020,001509-1,11401,51452.0,0.40814739951799733,43734.2,ok
31,RENAULT,SANDERO EXPR 10,22000.0,2019,120,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=120,63.63636363636363,Renault,SANDERO Authentique Flex 1.0 12V 5p,2019,025243-3,7810,40201.0,0.5472500684062586,34170.85,ok
32,FORD,KA SE 1.0 HA C,20000.0,2020,123,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=123,50.0,Ford,Ka 1.0 S TiVCT Flex 5p,2020,003448-7,8149,48766.0,0.4101218061764344,41451.1,ok
33,FORD,KA SE 1.0 SD C,13000.0,2020,129,7724,FINANCEIRA,http://www.freitasleiloeiro.com.br/Leiloes/LoteDetalhes?leilaoId=7724&loteNumero=129,50.0,Ford,Ka 1.0 S TiVCT Flex 5p,2020,003448-7,8149,48766.0,0.26657917401468234,41451.1,ok
